year,day,hour,xco2
2018,159,17.63,406.94
2018,159,17.794,406.94
2018,159,17.829,406.94
2018,159,17.999,406.94
2018,159,18.012,406.94
2018,159,18.179,406.94
2018,159,18.447,406.94
2018,159,18.472,406.94
2018,159,18.543,406.94
2018,159,18.55,406.94
2018,159,18.699,406.94
2018,159,18.817,406.94
2018,159,18.878,406.94
2018,159,18.917,406.94
2018,159,18.929,406.94
2018,159,19.498,406.94
2018,159,19.654,406.94
2018,159,19.93,406.94
2018,159,20.061,406.94
2018,159,20.213,406.94
2018,159,20.958,406.94
2018,159,16.525,406.95
2018,159,16.673,406.95
2018,159,16.713,406.95
2018,159,16.83,406.95
2018,159,17.08,406.95
2018,159,17.236,406.95
2018,159,17.323,406.95
2018,159,17.374,406.95
2018,159,17.389,406.95
2018,159,17.597,406.95
2018,159,18.401,406.95
2018,159,18.438,406.95
2018,159,18.548,406.95
2018,159,18.555,406.95
2018,159,18.876,406.95
2018,159,19.508,406.95
2018,159,19.639,406.95
2018,159,19.711,406.95
2018,159,19.895,406.95
2018,159,20.294,406.95
2018,159,20.38,406.95
2018,159,20.726,406.95
2018,159,21.072,406.95
2018,159,21.112,406.95
2018,159,21.205,406.95
2018,159,21.266,406.95
2018,159,16.55,406.96
2018,159,16.914,406.96
2018,159,16.976,406.96
2018,159,17.227,406.96
2018,159,17.271,406.96
2018,159,17.455,406.96
2018,159,17.585,406.96
2018,159,17.607,406.96
2018,159,17.711,406.96
2018,159,17.89,406.96
2018,159,17.9,406.96
2018,159,17.976,406.96
2018,159,18.504,406.96
2018,159,18.575,406.96
2018,159,18.585,406.96
2018,159,18.701,406.96
2018,159,18.823,406.96
2018,159,19.174,406.96
2018,159,19.387,406.96
2018,159,19.631,406.96
2018,159,19.756,406.96
2018,159,19.88,406.96
2018,159,20.097,406.96
2018,159,20.198,406.96
2018,159,20.302,406.96
2018,159,18.024,406.97
2018,159,18.3,406.97
2018,159,18.57,406.97
2018,159,18.674,406.97
2018,159,19.254,406.97
2018,159,19.255,406.97
2018,159,19.563,406.97
2018,159,19.712,406.97
2018,159,19.726,406.97
2018,159,19.925,406.97
2018,159,20.327,406.97
2018,159,20.395,406.97
2018,159,16.372,406.98
2018,159,16.651,406.98
2018,159,16.87,406.98
2018,159,16.883,406.98
2018,159,17.096,406.98
2018,159,17.104,406.98
2018,159,17.286,406.98
2018,159,17.398,406.98
2018,159,17.418,406.98
2018,159,17.529,406.98
2018,159,17.642,406.98
2018,159,17.758,406.98
2018,159,18.194,406.98
2018,159,18.772,406.98
2018,159,19.402,406.98
2018,159,19.675,406.98
2018,159,19.807,406.98
2018,159,19.908,406.98
2018,159,19.929,406.98
2018,159,20.075,406.98
2018,159,20.152,406.98
2018,159,20.785,406.98
2018,159,20.801,406.98
2018,159,17.252,406.99
2018,159,17.868,406.99
2018,159,17.949,406.99
2018,159,18.125,406.99
2018,159,18.224,406.99
2018,159,18.457,406.99
2018,159,18.509,406.99
2018,159,18.846,406.99
2018,159,18.856,406.99
2018,159,18.861,406.99
2018,159,19.284,406.99
2018,159,19.544,406.99
2018,159,19.649,406.99
2018,159,19.682,406.99
2018,159,20.137,406.99
2018,159,20.181,406.99
2018,159,20.299,406.99
2018,159,20.678,406.99
2018,159,20.76,406.99
2018,159,20.816,406.99
2018,159,16.506,407
2018,159,16.575,407
2018,159,16.722,407
2018,159,16.843,407
2018,159,17.21,407
2018,159,17.379,407
2018,159,17.45,407
2018,159,17.551,407
2018,159,17.587,407
2018,159,17.854,407
2018,159,17.965,407
2018,159,18.123,407
2018,159,18.155,407
2018,159,18.317,407
2018,159,18.609,407
2018,159,18.785,407
2018,159,19.945,407
2018,159,20.095,407
2018,159,20.208,407
2018,159,20.439,407
2018,159,20.607,407
2018,159,20.862,407
2018,159,21.067,407
2018,159,16.712,407.01
2018,159,16.744,407.01
2018,159,17.014,407.01
2018,159,17.068,407.01
2018,159,17.62,407.01
2018,159,17.657,407.01
2018,159,17.691,407.01
2018,159,18.115,407.01
2018,159,18.17,407.01
2018,159,18.199,407.01
2018,159,18.322,407.01
2018,159,18.994,407.01
2018,159,19.661,407.01
2018,159,19.685,407.01
2018,159,19.701,407.01
2018,159,20.186,407.01
2018,159,20.511,407.01
2018,159,20.517,407.01
2018,159,16.435,407.02
2018,159,16.438,407.02
2018,159,16.454,407.02
2018,159,16.456,407.02
2018,159,16.555,407.02
2018,159,16.596,407.02
2018,159,16.828,407.02
2018,159,16.855,407.02
2018,159,17.256,407.02
2018,159,17.885,407.02
2018,159,18.017,407.02
2018,159,18.027,407.02
2018,159,18.216,407.02
2018,159,18.285,407.02
2018,159,18.706,407.02
2018,159,18.775,407.02
2018,159,19.133,407.02
2018,159,19.69,407.02
2018,159,20.085,407.02
2018,159,20.267,407.02
2018,159,20.456,407.02
2018,159,20.471,407.02
2018,159,16.399,407.03
2018,159,16.777,407.03
2018,159,16.853,407.03
2018,159,16.926,407.03
2018,159,17.306,407.03
2018,159,17.784,407.03
2018,159,17.923,407.03
2018,159,18.052,407.03
2018,159,18.281,407.03
2018,159,18.417,407.03
2018,159,18.459,407.03
2018,159,18.56,407.03
2018,159,18.615,407.03
2018,159,18.625,407.03
2018,159,18.654,407.03
2018,159,18.656,407.03
2018,159,18.801,407.03
2018,159,18.833,407.03
2018,159,18.841,407.03
2018,159,18.882,407.03
2018,159,18.934,407.03
2018,159,19.172,407.03
2018,159,19.492,407.03
2018,159,19.517,407.03
2018,159,19.738,407.03
2018,159,19.768,407.03
2018,159,19.996,407.03
2018,159,20.277,407.03
2018,159,21.042,407.03
2018,159,17.343,407.04
2018,159,17.423,407.04
2018,159,17.824,407.04
2018,159,17.875,407.04
2018,159,17.93,407.04
2018,159,18.088,407.04
2018,159,18.143,407.04
2018,159,18.593,407.04
2018,159,19.167,407.04
2018,159,19.205,407.04
2018,159,19.25,407.04
2018,159,20.02,407.04
2018,159,20.329,407.04
2018,159,20.353,407.04
2018,159,20.699,407.04
2018,159,20.735,407.04
2018,159,20.77,407.04
2018,159,20.989,407.04
2018,159,16.505,407.05
2018,159,16.535,407.05
2018,159,16.688,407.05
2018,159,16.693,407.05
2018,159,17.342,407.05
2018,159,17.566,407.05
2018,159,17.757,407.05
2018,159,17.979,407.05
2018,159,18.042,407.05
2018,159,18.044,407.05
2018,159,18.108,407.05
2018,159,18.13,407.05
2018,159,18.366,407.05
2018,159,18.588,407.05
2018,159,18.59,407.05
2018,159,18.666,407.05
2018,159,18.993,407.05
2018,159,18.998,407.05
2018,159,19.188,407.05
2018,159,19.269,407.05
2018,159,19.319,407.05
2018,159,19.605,407.05
2018,159,19.758,407.05
2018,159,20.065,407.05
2018,159,20.242,407.05
2018,159,20.577,407.05
2018,159,20.655,407.05
2018,159,16.757,407.06
2018,159,17.293,407.06
2018,159,17.388,407.06
2018,159,17.499,407.06
2018,159,17.797,407.06
2018,159,17.799,407.06
2018,159,17.945,407.06
2018,159,17.996,407.06
2018,159,18.064,407.06
2018,159,18.236,407.06
2018,159,18.244,407.06
2018,159,18.72,407.06
2018,159,18.907,407.06
2018,159,19.123,407.06
2018,159,19.324,407.06
2018,159,19.355,407.06
2018,159,19.604,407.06
2018,159,19.665,407.06
2018,159,19.743,407.06
2018,159,19.903,407.06
2018,159,19.961,407.06
2018,159,20.066,407.06
2018,159,20.597,407.06
2018,159,20.67,407.06
2018,159,20.746,407.06
2018,159,16.45,407.07
2018,159,16.889,407.07
2018,159,16.966,407.07
2018,159,17.045,407.07
2018,159,17.888,407.07
2018,159,17.905,407.07
2018,159,18.428,407.07
2018,159,18.913,407.07
2018,159,19.542,407.07
2018,159,19.598,407.07
2018,159,19.834,407.07
2018,159,20.614,407.07
2018,159,20.716,407.07
2018,159,16.368,407.08
2018,159,16.601,407.08
2018,159,16.633,407.08
2018,159,17.139,407.08
2018,159,17.15,407.08
2018,159,17.2,407.08
2018,159,17.445,407.08
2018,159,18.067,407.08
2018,159,18.201,407.08
2018,159,18.296,407.08
2018,159,18.327,407.08
2018,159,18.499,407.08
2018,159,18.646,407.08
2018,159,18.715,407.08
2018,159,18.802,407.08
2018,159,18.962,407.08
2018,159,19.058,407.08
2018,159,19.646,407.08
2018,159,19.753,407.08
2018,159,20.045,407.08
2018,159,20.502,407.08
2018,159,20.869,407.08
2018,159,16.397,407.09
2018,159,16.814,407.09
2018,159,16.997,407.09
2018,159,17.195,407.09
2018,159,17.696,407.09
2018,159,17.94,407.09
2018,159,17.974,407.09
2018,159,18.128,407.09
2018,159,18.358,407.09
2018,159,18.391,407.09
2018,159,18.487,407.09
2018,159,18.605,407.09
2018,159,18.639,407.09
2018,159,18.898,407.09
2018,159,18.978,407.09
2018,159,18.988,407.09
2018,159,19.108,407.09
2018,159,19.314,407.09
2018,159,19.377,407.09
2018,159,19.468,407.09
2018,159,19.62,407.09
2018,159,19.629,407.09
2018,159,20.076,407.09
2018,159,20.13,407.09
2018,159,20.619,407.09
2018,159,16.434,407.1
2018,159,16.586,407.1
2018,159,16.606,407.1
2018,159,16.678,407.1
2018,159,17.136,407.1
2018,159,17.352,407.1
2018,159,17.41,407.1
2018,159,17.46,407.1
2018,159,17.844,407.1
2018,159,18.423,407.1
2018,159,19.012,407.1
2018,159,19.215,407.1
2018,159,20.028,407.1
2018,159,20.516,407.1
2018,159,20.914,407.1
2018,159,16.402,407.11
2018,159,16.934,407.11
2018,159,17.131,407.11
2018,159,17.504,407.11
2018,159,17.807,407.11
2018,159,18.069,407.11
2018,159,18.184,407.11
2018,159,18.939,407.11
2018,159,18.967,407.11
2018,159,19.142,407.11
2018,159,19.164,407.11
2018,159,19.265,407.11
2018,159,19.488,407.11
2018,159,19.539,407.11
2018,159,19.594,407.11
2018,159,19.666,407.11
2018,159,16.378,407.12
2018,159,16.389,407.12
2018,159,16.41,407.12
2018,159,16.43,407.12
2018,159,16.818,407.12
2018,159,16.899,407.12
2018,159,17.161,407.12
2018,159,17.812,407.12
2018,159,17.848,407.12
2018,159,18.346,407.12
2018,159,19.088,407.12
2018,159,19.152,407.12
2018,159,19.331,407.12
2018,159,19.431,407.12
2018,159,19.483,407.12
2018,159,19.67,407.12
2018,159,19.865,407.12
2018,159,19.965,407.12
2018,159,20.127,407.12
2018,159,20.709,407.12
2018,159,20.731,407.12
2018,159,17.393,407.13
2018,159,17.6,407.13
2018,159,18.12,407.13
2018,159,18.276,407.13
2018,159,18.286,407.13
2018,159,18.518,407.13
2018,159,18.565,407.13
2018,159,18.807,407.13
2018,159,19.147,407.13
2018,159,19.728,407.13
2018,159,20.04,407.13
2018,159,20.12,407.13
2018,159,20.15,407.13
2018,159,20.394,407.13
2018,159,17.166,407.14
2018,159,17.18,407.14
2018,159,17.212,407.14
2018,159,17.337,407.14
2018,159,17.382,407.14
2018,159,17.632,407.14
2018,159,17.878,407.14
2018,159,17.971,407.14
2018,159,18.437,407.14
2018,159,18.732,407.14
2018,159,18.755,407.14
2018,159,18.972,407.14
2018,159,18.989,407.14
2018,159,19.101,407.14
2018,159,19.345,407.14
2018,159,19.783,407.14
2018,159,20.054,407.14
2018,159,20.145,407.14
2018,159,20.37,407.14
2018,159,20.903,407.14
2018,159,17.146,407.15
2018,159,17.318,407.15
2018,159,17.92,407.15
2018,159,18.084,407.15
2018,159,18.406,407.15
2018,159,18.77,407.15
2018,159,18.78,407.15
2018,159,18.812,407.15
2018,159,19.275,407.15
2018,159,19.798,407.15
2018,159,19.915,407.15
2018,159,20.368,407.15
2018,159,20.761,407.15
2018,159,20.831,407.15
2018,159,20.898,407.15
2018,159,16.813,407.16
2018,159,17.185,407.16
2018,159,17.465,407.16
2018,159,17.789,407.16
2018,159,17.898,407.16
2018,159,18.381,407.16
2018,159,18.464,407.16
2018,159,18.492,407.16
2018,159,18.553,407.16
2018,159,18.624,407.16
2018,159,18.954,407.16
2018,159,19.051,407.16
2018,159,19.309,407.16
2018,159,19.741,407.16
2018,159,16.481,407.17
2018,159,16.636,407.17
2018,159,17.545,407.17
2018,159,17.617,407.17
2018,159,17.858,407.17
2018,159,18.062,407.17
2018,159,18.113,407.17
2018,159,18.353,407.17
2018,159,18.482,407.17
2018,159,18.661,407.17
2018,159,18.908,407.17
2018,159,19.056,407.17
2018,159,19.068,407.17
2018,159,19.179,407.17
2018,159,19.432,407.17
2018,159,19.624,407.17
2018,159,19.817,407.17
2018,159,19.849,407.17
2018,159,19.888,407.17
2018,159,20.782,407.17
2018,159,21.185,407.17
2018,159,16.951,407.18
2018,159,18.371,407.18
2018,159,18.858,407.18
2018,159,19.017,407.18
2018,159,19.437,407.18
2018,159,19.478,407.18
2018,159,19.687,407.18
2018,159,19.824,407.18
2018,159,20.538,407.18
2018,159,21.119,407.18
2018,159,21.224,407.18
2018,159,17,407.19
2018,159,17.187,407.19
2018,159,17.261,407.19
2018,159,17.474,407.19
2018,159,17.834,407.19
2018,159,17.955,407.19
2018,159,18.118,407.19
2018,159,18.427,407.19
2018,159,18.568,407.19
2018,159,18.747,407.19
2018,159,19.063,407.19
2018,159,19.385,407.19
2018,159,19.417,407.19
2018,159,19.528,407.19
2018,159,19.573,407.19
2018,159,19.863,407.19
2018,159,20.09,407.19
2018,159,20.172,407.19
2018,159,20.292,407.19
2018,159,16.486,407.2
2018,159,16.527,407.2
2018,159,16.592,407.2
2018,159,16.617,407.2
2018,159,16.707,407.2
2018,159,16.838,407.2
2018,159,17.384,407.2
2018,159,17.44,407.2
2018,159,17.913,407.2
2018,159,17.954,407.2
2018,159,18.054,407.2
2018,159,18.1,407.2
2018,159,18.234,407.2
2018,159,18.265,407.2
2018,159,18.302,407.2
2018,159,18.383,407.2
2018,159,18.681,407.2
2018,159,18.686,407.2
2018,159,18.76,407.2
2018,159,18.892,407.2
2018,159,19.091,407.2
2018,159,19.36,407.2
2018,159,19.819,407.2
2018,159,19.951,407.2
2018,159,20,407.2
2018,159,20.226,407.2
2018,159,17.435,407.21
2018,159,17.723,407.21
2018,159,17.843,407.21
2018,159,18.403,407.21
2018,159,18.883,407.21
2018,159,19.286,407.21
2018,159,19.34,407.21
2018,159,19.436,407.21
2018,159,19.538,407.21
2018,159,19.797,407.21
2018,159,20.487,407.21
2018,159,17.546,407.22
2018,159,17.748,407.22
2018,159,18.452,407.22
2018,159,18.583,407.22
2018,159,18.716,407.22
2018,159,19.578,407.22
2018,159,19.702,407.22
2018,159,19.721,407.22
2018,159,19.913,407.22
2018,159,20.018,407.22
2018,159,20.033,407.22
2018,159,20.282,407.22
2018,159,20.598,407.22
2018,159,20.842,407.22
2018,159,16.418,407.23
2018,159,17.085,407.23
2018,159,17.301,407.23
2018,159,17.646,407.23
2018,159,17.667,407.23
2018,159,17.819,407.23
2018,159,17.849,407.23
2018,159,18.231,407.23
2018,159,18.412,407.23
2018,159,19.046,407.23
2018,159,19.382,407.23
2018,159,19.407,407.23
2018,159,19.41,407.23
2018,159,17.018,407.24
2018,159,18.454,407.24
2018,159,19.03,407.24
2018,159,19.243,407.24
2018,159,19.397,407.24
2018,159,19.452,407.24
2018,159,19.554,407.24
2018,159,19.919,407.24
2018,159,20.572,407.24
2018,159,20.622,407.24
2018,159,20.729,407.24
2018,159,17.728,407.25
2018,159,18.246,407.25
2018,159,18.848,407.25
2018,159,19.041,407.25
2018,159,19.615,407.25
2018,159,20.268,407.25
2018,159,16.909,407.26
2018,159,17.24,407.26
2018,159,17.42,407.26
2018,159,17.772,407.26
2018,159,18.61,407.26
2018,159,19.162,407.26
2018,159,19.177,407.26
2018,159,19.233,407.26
2018,159,19.304,407.26
2018,159,19.549,407.26
2018,159,19.751,407.26
2018,159,20.157,407.26
2018,159,20.167,407.26
2018,159,20.218,407.26
2018,159,20.602,407.26
2018,159,20.609,407.26
2018,159,17.777,407.27
2018,159,18.386,407.27
2018,159,18.489,407.27
2018,159,18.777,407.27
2018,159,18.821,407.27
2018,159,19.722,407.27
2018,159,19.885,407.27
2018,159,18.256,407.28
2018,159,18.388,407.28
2018,159,18.479,407.28
2018,159,18.851,407.28
2018,159,19.301,407.28
2018,159,19.346,407.28
2018,159,19.392,407.28
2018,159,19.564,407.28
2018,159,19.802,407.28
2018,159,17.225,407.29
2018,159,17.494,407.29
2018,159,18.229,407.29
2018,159,18.999,407.29
2018,159,19.208,407.29
2018,159,19.23,407.29
2018,159,19.558,407.29
2018,159,19.574,407.29
2018,159,19.868,407.29
2018,159,20.459,407.29
2018,159,16.628,407.3
2018,159,17.353,407.3
2018,159,17.625,407.3
2018,159,17.672,407.3
2018,159,18.104,407.3
2018,159,18.507,407.3
2018,159,18.937,407.3
2018,159,19.512,407.3
2018,159,19.788,407.3
2018,159,19.99,407.3
2018,159,20.03,407.3
2018,159,20.429,407.3
2018,159,20.523,407.3
2018,159,21.239,407.3
2018,159,17.662,407.31
2018,159,18.261,407.31
2018,159,18.62,407.31
2018,159,18.671,407.31
2018,159,19.442,407.31
2018,159,19.503,407.31
2018,159,19.548,407.31
2018,159,19.583,407.31
2018,159,20.526,407.31
2018,159,17.43,407.32
2018,159,18.098,407.32
2018,159,18.791,407.32
2018,159,18.912,407.32
2018,159,19.022,407.32
2018,159,19.073,407.32
2018,159,19.37,407.32
2018,159,19.58,407.32
2018,159,19.766,407.32
2018,159,19.787,407.32
2018,159,20.11,407.32
2018,159,20.233,407.32
2018,159,20.973,407.32
2018,159,16.413,407.33
2018,159,16.769,407.33
2018,159,18.331,407.33
2018,159,18.629,407.33
2018,159,19.228,407.33
2018,159,19.289,407.33
2018,159,19.502,407.33
2018,159,20.08,407.33
2018,159,21.19,407.33
2018,159,16.511,407.34
2018,159,16.848,407.34
2018,159,18.16,407.34
2018,159,18.619,407.34
2018,159,19.975,407.34
2018,159,20.426,407.34
2018,159,16.729,407.36
2018,159,17.827,407.36
2018,159,18.239,407.36
2018,159,18.711,407.36
2018,159,18.816,407.36
2018,159,18.924,407.36
2018,159,19.032,407.36
2018,159,19.446,407.36
2018,159,19.513,407.36
2018,159,19.656,407.36
2018,159,20.223,407.36
2018,159,16.666,407.37
2018,159,17.357,407.37
2018,159,18.868,407.37
2018,159,19.066,407.37
2018,159,19.341,407.37
2018,159,19.532,407.37
2018,159,17.526,407.38
2018,159,17.555,407.38
2018,159,18.241,407.38
2018,159,18.29,407.38
2018,159,18.873,407.38
2018,159,19.078,407.38
2018,159,19.24,407.38
2018,159,19.326,407.38
2018,159,19.883,407.38
2018,159,17.622,407.39
2018,159,18.271,407.39
2018,159,18.442,407.39
2018,159,18.462,407.39
2018,159,19.118,407.39
2018,159,19.223,407.39
2018,159,19.249,407.39
2018,159,19.66,407.39
2018,159,20.236,407.39
2018,159,16.788,407.4
2018,159,16.9,407.4
2018,159,17.283,407.4
2018,159,17.895,407.4
2018,159,18.863,407.4
2018,159,19.306,407.4
2018,159,16.638,407.41
2018,159,17.964,407.41
2018,159,18.351,407.41
2018,159,18.694,407.41
2018,159,18.927,407.41
2018,159,19.076,407.41
2018,159,19.375,407.41
2018,159,19.534,407.41
2018,159,16.382,407.42
2018,159,16.86,407.42
2018,159,18.649,407.42
2018,159,19.061,407.42
2018,159,19.159,407.42
2018,159,19.336,407.42
2018,159,20.49,407.42
2018,159,16.377,407.43
2018,159,16.764,407.43
2018,159,17.918,407.43
2018,159,18.811,407.43
2018,159,18.831,407.43
2018,159,18.932,407.43
2018,159,19.093,407.43
2018,159,19.361,407.43
2018,159,20.191,407.43
2018,159,20.221,407.43
2018,159,20.434,407.43
2018,159,16.717,407.44
2018,159,16.798,407.44
2018,159,18.266,407.44
2018,159,18.275,407.44
2018,159,18.342,407.44
2018,159,18.378,407.44
2018,159,18.58,407.44
2018,159,18.721,407.44
2018,159,18.767,407.44
2018,159,18.942,407.44
2018,159,19.875,407.44
2018,159,19.98,407.44
2018,159,20.469,407.44
2018,159,18.26,407.45
2018,159,18.595,407.45
2018,159,18.797,407.45
2018,159,18.853,407.45
2018,159,19.137,407.45
2018,159,19.149,407.45
2018,159,19.198,407.45
2018,159,19.299,407.45
2018,159,19.412,407.45
2018,159,19.94,407.45
2018,159,20.354,407.45
2018,159,17.311,407.46
2018,159,18.28,407.46
2018,159,18.398,407.46
2018,159,18.408,407.46
2018,159,19.569,407.46
2018,159,17.362,407.47
2018,159,17.469,407.47
2018,159,18.251,407.47
2018,159,18.838,407.47
2018,159,19.829,407.47
2018,159,16.845,407.48
2018,159,17.448,407.48
2018,159,19.189,407.48
2018,159,17.864,407.49
2018,159,18.725,407.49
2018,159,19.321,407.49
2018,159,19.329,407.49
2018,159,20.248,407.49
2018,159,20.877,407.49
2018,159,16.479,407.5
2018,159,17.276,407.5
2018,159,17.278,407.5
2018,159,18.103,407.5
2018,159,19.2,407.5
2018,159,19.274,407.5
2018,159,19.38,407.5
2018,159,19.736,407.5
2018,159,18.175,407.51
2018,159,18.474,407.51
2018,159,19.367,407.51
2018,159,19.827,407.51
2018,159,18.796,407.52
2018,159,17.883,407.53
2018,159,19.6,407.53
2018,159,17.17,407.54
2018,159,19.182,407.54
2018,159,19.264,407.54
2018,159,19.296,407.54
2018,159,19.194,407.56
2018,159,19.458,407.56
2018,159,20.624,407.56
2018,159,17.814,407.57
2018,159,19.107,407.57
2018,159,17.368,407.58
2018,159,19.098,407.58
2018,159,19.356,407.58
2018,159,19.441,407.58
2018,159,19.448,407.58
2018,159,18.305,407.59
2018,159,18.336,407.59
2018,159,18.922,407.59
2018,159,20.548,407.59
2018,159,18.897,407.6
2018,159,18.254,407.61
2018,159,17.706,407.63
2018,159,17.934,407.63
2018,159,16.44,407.64
2018,159,18.307,407.64
2018,159,18.529,407.64
2018,159,19.037,407.65
2018,159,19.294,407.65
2018,159,19.372,407.65
2018,159,16.924,407.66
2018,159,19.26,407.66
2018,159,19.731,407.67
2018,159,19.02,407.72
2018,159,19.585,407.72
2018,159,19.778,407.72
2018,159,19.463,407.73
2018,159,19.748,407.75
2018,159,18.563,407.77
2018,159,20.16,407.77
2018,159,19.422,407.78
2018,159,17.367,407.79
2018,159,20.765,407.83
2018,159,19.39,407.89
2018,159,18.292,408.15
2018,159,19.259,408.19
2018,158,21.252,399.22
2018,158,21.926,402.53
2018,158,21.237,403.16
2018,158,21.806,403.63
2018,158,21.303,403.85
2018,158,21.31,403.91
2018,158,21.811,404.01
2018,158,21.09,404.36
2018,158,22.636,404.36
2018,158,21.247,404.37
2018,158,22.07,404.37
2018,158,22.063,404.48
2018,158,21.158,404.55
2018,158,22.053,404.58
2018,158,21.085,404.62
2018,158,21.801,404.62
2018,158,21.726,404.68
2018,158,22.065,404.69
2018,158,22.191,404.69
2018,158,22.313,404.69
2018,158,18.014,404.7
2018,158,18.029,404.72
2018,158,22.237,404.72
2018,158,21.122,404.77
2018,158,21.915,404.8
2018,158,22.607,404.8
2018,158,21.105,404.84
2018,158,22.446,404.84
2018,158,22.628,404.84
2018,158,20.982,404.86
2018,158,21.355,404.9
2018,158,21.715,404.9
2018,158,21.846,404.9
2018,158,20.962,404.91
2018,158,22.42,404.97
2018,158,18.735,404.98
2018,158,21.951,405
2018,158,21.755,405.03
2018,158,21.163,405.04
2018,158,21.941,405.05
2018,158,21.888,405.06
2018,158,22.57,405.06
2018,158,21.092,405.09
2018,158,22.43,405.09
2018,158,22.068,405.11
2018,158,21.705,405.12
2018,158,22.435,405.12
2018,158,22.612,405.15
